"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"33",34,40,2.54272822569478,0.12121981189094,2.31066174730893,2.34667842710474,2.45995072906455,2.54080217608378,2.6234061960477,2.74534802438694,2.78573997068221
"34",35,41,2.46316953735102,0.112780785583922,2.24705414455403,2.28064344506255,2.38619099910484,2.46144845887754,2.53827197411217,2.65156644176077,2.68906541797919
"35",36,42,2.38456843263369,0.105178804676315,2.18285039104295,2.21424203639882,2.31280874478392,2.38302219831494,2.45464260591135,2.56016922176346,2.59507338026303
"36",37,43,2.46384356496434,0.101607196105235,2.2686951094123,2.29913047810644,2.39457054142516,2.46244696910152,2.53159418257312,2.63332060373255,2.66692858905908
"37",38,44,2.49834600392461,0.0971743972068024,2.31149247104232,2.34068579463627,2.43213426814687,2.49708623493763,2.56318448038084,2.6603034284506,2.69235856322643
"38",39,45,2.49226513041934,0.0919911845698354,2.31520296912464,2.34290790984177,2.4296165453795,2.49113340298152,2.55368002833601,2.64548279893906,2.67575869472278
"39",40,46,2.4512249716867,0.0864480393631164,2.28469582263512,2.3107848594117,2.39237597059321,2.45020878419882,2.5089662317383,2.59513141017283,2.62352893970733
"40",41,47,2.43846052767299,0.0817833412058,2.28078169989355,2.30551624945987,2.38281147417088,2.43754628023497,2.4931129616868,2.57452340155853,2.60133487444274
"41",42,48,2.40765555324148,0.0771462600818376,2.25880639820458,2.28218203524842,2.35518182410151,2.40683162818541,2.45923112107695,2.53593956618199,2.56118694572683
"42",43,49,2.36269253085608,0.0726037793609336,2.22251653694957,2.24455171757849,2.31332510859206,2.36194888582167,2.4112493035481,2.48336999440625,2.5070945477879
"43",44,50,2.31800611644339,0.0684137873752196,2.18584014535634,2.20663501545665,2.27150219417866,2.31733309483366,2.36377637466433,2.43167296301059,2.45399677178352
"44",45,51,2.27112891908331,0.0645217494165934,2.14641363019316,2.16605236379677,2.2272830288446,2.27051793703789,2.31430877389482,2.37828959595603,2.39931633318492
"45",46,52,2.22179756649088,0.060899742877479,2.1040250986798,2.12258434614144,2.18042365801266,2.22124116813885,2.26256494077542,2.32290871737519,2.34273197027585
"46",47,53,2.23133287376339,0.0583367460134016,2.11844631276889,2.13625234190237,2.19171313608158,2.23082450227321,2.27039843082207,2.32814751111068,2.34710844310073
"47",48,54,2.21347975594298,0.0555631796930202,2.10590493331968,2.12288624045766,2.17575385700347,2.21301485422387,2.25069886043342,2.30565909678199,2.32369655569949
"48",49,55,2.18293310667995,0.0527734422400847,2.0807127125456,2.09685987146241,2.1471099528551,2.18250784708786,2.21829267987215,2.27045694372473,2.28757019819498
"49",50,56,2.14544739944413,0.0500840957302074,2.04839641855213,2.06373642500995,2.11145712084249,2.1450576849844,2.17901284519632,2.22848772752966,2.24471308025576
"50",51,57,2.06113091618833,0.0470509168040739,1.9699342954016,1.98435446010834,2.0292034256057,2.06077290554811,2.09266813445163,2.13912858097895,2.15436206855451
