DATA;ESTADO;CASOS NOVOS;CASOS TOTAIS;ÓBITOS NOVOS;ÓBITOS TOTAIS;;;;
12/08/2022;ES;1;8;0;0;;;;
12/08/2022;GO;7;60;0;0;;;;
12/08/2022;MA;1;1;0;0;;;;
12/08/2022;MT;2;4;0;0;;;;
12/08/2022;MS;2;10;0;0;;;;
12/08/2022;MG;31;133;0;1;;;;
12/08/2022;PA;0;1;0;0;;;;
12/08/2022;PB;0;1;0;0;;;;
12/08/2022;PR;10;62;0;0;;;;
12/08/2022;PE;2;15;0;0;;;;
12/08/2022;PI;0;1;0;0;;;;
12/08/2022;RJ;36;314;0;0;;;;
12/08/2022;RN;2;10;0;0;;;;
12/08/2022;RS;5;34;0;0;;;;
12/08/2022;RO;0;0;0;0;;;;
12/08/2022;RR;0;0;0;0;;;;
12/08/2022;SC;0;22;0;0;;;;
12/08/2022;SP;171;1919;0;0;;;;
12/08/2022;SE;0;0;0;0;;;;
12/08/2022;TO;0;1;0;0;;;;
13/08/2022;AC;0;1;0;0;;;;
13/08/2022;AL;0;0;0;0;;;;
13/08/2022;AP;0;0;0;0;;;;
13/08/2022;AM;0;9;0;0;;;;
13/08/2022;BA;0;27;0;0;;;;
13/08/2022;CE;0;14;0;0;;;;
13/08/2022;DF;0;100;0;0;;;;
13/08/2022;ES;0;8;0;0;;;;
13/08/2022;GO;0;60;0;0;;;;
13/08/2022;MA;1;2;0;0;;;;
13/08/2022;MT;0;4;0;0;;;;
13/08/2022;MS;0;10;0;0;;;;
13/08/2022;MG;0;133;0;1;;;;
13/08/2022;PA;1;2;0;0;;;;
13/08/2022;PB;0;1;0;0;;;;
13/08/2022;PR;0;62;0;0;;;;
13/08/2022;PE;0;15;0;0;;;;
13/08/2022;PI;0;1;0;0;;;;
13/08/2022;RJ;0;314;0;0;;;;
13/08/2022;RN;0;10;0;0;;;;
13/08/2022;RS;0;34;0;0;;;;
13/08/2022;RO;0;0;0;0;;;;
13/08/2022;RR;0;0;0;0;;;;
13/08/2022;SC;0;22;0;0;;;;
13/08/2022;SP;100;2019;0;0;;;;
13/08/2022;SE;0;0;0;0;;;;
13/08/2022;TO;0;1;0;0;;;;
14/08/2022;AC;0;1;0;0;;;;
14/08/2022;AL;0;0;0;0;;;;
14/08/2022;AP;0;0;0;0;;;;
14/08/2022;AM;0;9;0;0;;;;
14/08/2022;BA;-1;26;0;0;;;;
14/08/2022;CE;0;14;0;0;;;;
14/08/2022;DF;0;100;0;0;;;;
14/08/2022;ES;0;8;0;0;;;;
14/08/2022;GO;0;60;0;0;;;;
14/08/2022;MA;0;2;0;0;;;;
14/08/2022;MT;0;4;0;0;;;;
14/08/2022;MS;0;10;0;0;;;;
14/08/2022;MG;0;133;0;1;;;;
14/08/2022;PA;0;2;0;0;;;;
14/08/2022;PB;0;1;0;0;;;;
14/08/2022;PR;0;62;0;0;;;;
14/08/2022;PE;0;15;0;0;;;;
14/08/2022;PI;0;1;0;0;;;;
14/08/2022;RJ;28;342;0;0;;;;
14/08/2022;RN;0;10;0;0;;;;
14/08/2022;RS;4;38;0;0;;;;
14/08/2022;RO;0;0;0;0;;;;
14/08/2022;RR;0;0;0;0;;;;
14/08/2022;SC;13;35;0;0;;;;
14/08/2022;SP;0;2019;0;0;;;;
14/08/2022;SE;0;0;0;0;;;;
14/08/2022;TO;0;1;0;0;;;;
15/08/2022;AC;0;1;0;0;;;;
15/08/2022;AL;0;0;0;0;;;;
15/08/2022;AP;0;0;0;0;;;;
15/08/2022;AM;0;9;0;0;;;;
15/08/2022;BA;0;26;0;0;;;;
15/08/2022;CE;0;14;0;0;;;;
15/08/2022;DF;16;116;0;0;;;;
15/08/2022;ES;0;8;0;0;;;;
15/08/2022;GO;56;116;0;0;;;;
15/08/2022;MA;0;2;0;0;;;;
15/08/2022;MT;0;4;0;0;;;;
15/08/2022;MS;0;10;0;0;;;;
15/08/2022;MG;0;133;0;1;;;;
15/08/2022;PA;0;2;0;0;;;;
15/08/2022;PB;0;1;0;0;;;;
15/08/2022;PR;0;62;0;0;;;;
15/08/2022;PE;0;15;0;0;;;;
15/08/2022;PI;0;1;0;0;;;;
15/08/2022;RJ;13;355;0;0;;;;
15/08/2022;RN;0;10;0;0;;;;
15/08/2022;RS;6;44;0;0;;;;
15/08/2022;RO;0;0;0;0;;;;
15/08/2022;RR;0;0;0;0;;;;
15/08/2022;SC;1;36;0;0;;;;
15/08/2022;SP;0;2019;0;0;;;;
15/08/2022;SE;0;0;0;0;;;;
15/08/2022;TO;0;1;0;0;;;;
16/08/2022;AC;0;1;0;0;;;;
16/08/2022;AL;0;0;0;0;;;;
16/08/2022;AP;0;0;0;0;;;;
16/08/2022;AM;0;9;0;0;;;;
16/08/2022;BA;0;26;0;0;;;;
16/08/2022;CE;0;14;0;0;;;;
16/08/2022;DF;0;116;0;0;;;;
16/08/2022;ES;0;8;0;0;;;;
16/08/2022;GO;4;120;0;0;;;;
16/08/2022;MA;0;2;0;0;;;;
16/08/2022;MT;0;4;0;0;;;;
16/08/2022;MS;0;10;0;0;;;;
16/08/2022;MG;11;144;0;1;;;;
16/08/2022;PA;0;2;0;0;;;;
16/08/2022;PB;0;1;0;0;;;;
16/08/2022;PR;20;82;0;0;;;;
16/08/2022;PE;2;17;0;0;;;;
16/08/2022;PI;0;1;0;0;;;;
16/08/2022;RJ;13;368;0;0;;;;
16/08/2022;RN;0;10;0;0;;;;
16/08/2022;RS;3;47;0;0;;;;
16/08/2022;RO;0;0;0;0;;;;
16/08/2022;RR;0;0;0;0;;;;
16/08/2022;SC;7;43;0;0;;;;
16/08/2022;SP;139;2158;0;0;;;;
16/08/2022;SE;0;0;0;0;;;;
16/08/2022;TO;0;1;0;0;;;;
17/08/2022;AC;0;1;0;0;;;;
17/08/2022;AL;0;0;0;0;;;;
17/08/2022;AP;0;0;0;0;;;;
17/08/2022;AM;0;9;0;0;;;;
17/08/2022;BA;0;26;0;0;;;;
17/08/2022;CE;9;23;0;0;;;;
17/08/2022;DF;0;116;0;0;;;;
17/08/2022;ES;0;8;0;0;;;;
17/08/2022;GO;1;121;0;0;;;;
17/08/2022;MA;0;2;0;0;;;;
17/08/2022;MT;5;9;0;0;;;;
17/08/2022;MS;2;12;0;0;;;;
17/08/2022;MG;11;155;0;1;;;;
17/08/2022;PA;2;4;0;0;;;;
17/08/2022;PB;0;1;0;0;;;;
17/08/2022;PR;1;83;0;0;;;;
17/08/2022;PE;-1;16;0;0;;;;
17/08/2022;PI;1;2;0;0;;;;
17/08/2022;RJ;21;389;0;0;;;;
17/08/2022;RN;0;10;0;0;;;;
17/08/2022;RS;7;54;0;0;;;;
17/08/2022;RO;0;0;0;0;;;;
17/08/2022;RR;0;0;0;0;;;;
17/08/2022;SC;0;43;0;0;;;;
17/08/2022;SP;116;2274;0;0;;;;
17/08/2022;SE;0;0;0;0;;;;
17/08/2022;TO;0;1;0;0;;;;
18/08/2022;AC;0;1;0;0;;;;
18/08/2022;AL;1;1;0;0;;;;
18/08/2022;AP;0;0;0;0;;;;
18/08/2022;AM;6;15;0;0;;;;
18/08/2022;BA;3;29;0;0;;;;
18/08/2022;CE;6;29;0;0;;;;
18/08/2022;DF;25;141;0;0;;;;
18/08/2022;ES;0;8;0;0;;;;
18/08/2022;GO;15;136;0;0;;;;
18/08/2022;MA;0;2;0;0;;;;
18/08/2022;MT;4;13;0;0;;;;
18/08/2022;MS;0;12;0;0;;;;
18/08/2022;MG;4;159;0;1;;;;
18/08/2022;PA;0;4;0;0;;;;
18/08/2022;PB;0;1;0;0;;;;
18/08/2022;PR;0;83;0;0;;;;
18/08/2022;PE;3;19;0;0;;;;
18/08/2022;PI;0;2;0;0;;;;
18/08/2022;RJ;14;403;0;0;;;;
18/08/2022;RN;4;14;0;0;;;;
18/08/2022;RS;0;54;0;0;;;;
18/08/2022;RO;0;0;0;0;;;;
18/08/2022;RR;0;0;0;0;;;;
18/08/2022;SC;1;44;0;0;;;;
18/08/2022;SP;5;2279;0;0;;;;
18/08/2022;SE;0;0;0;0;;;;
18/08/2022;TO;0;1;0;0;;;;
19/08/2022;AC;0;1;0;0;;;;
19/08/2022;AL;0;1;0;0;;;;
19/08/2022;AP;0;0;0;0;;;;
19/08/2022;AM;0;15;0;0;;;;
19/08/2022;BA;3;32;0;0;;;;
19/08/2022;CE;0;29;0;0;;;;
19/08/2022;DF;0;141;0;0;;;;
19/08/2022;ES;0;8;0;0;;;;
19/08/2022;GO;7;143;0;0;;;;
19/08/2022;MA;0;2;0;0;;;;
19/08/2022;MT;0;13;0;0;;;;
19/08/2022;MS;0;12;0;0;;;;
19/08/2022;MG;15;174;0;1;;;;
19/08/2022;PA;1;5;0;0;;;;
19/08/2022;PB;0;1;0;0;;;;
19/08/2022;PR;3;86;0;0;;;;
19/08/2022;PE;1;20;0;0;;;;
19/08/2022;PI;0;2;0;0;;;;
19/08/2022;RJ;19;422;0;0;;;;
19/08/2022;RN;0;14;0;0;;;;
19/08/2022;RS;4;58;0;0;;;;
19/08/2022;RO;0;0;0;0;;;;
19/08/2022;RR;0;0;0;0;;;;
19/08/2022;SC;0;44;0;0;;;;
19/08/2022;SP;153;2432;0;0;;;;
19/08/2022;SE;0;0;0;0;;;;
19/08/2022;TO;0;1;0;0;;;;
20/08/2022;AC;0;1;0;0;;;;
20/08/2022;AL;0;1;0;0;;;;
20/08/2022;AP;0;0;0;0;;;;
20/08/2022;AM;0;15;0;0;;;;
20/08/2022;BA;6;38;0;0;;;;
20/08/2022;CE;0;29;0;0;;;;
20/08/2022;DF;0;141;0;0;;;;
20/08/2022;ES;0;8;0;0;;;;
20/08/2022;GO;0;143;0;0;;;;
20/08/2022;MA;0;2;0;0;;;;
20/08/2022;MT;0;13;0;0;;;;
20/08/2022;MS;0;12;0;0;;;;
20/08/2022;MG;0;174;0;1;;;;
20/08/2022;PA;1;6;0;0;;;;
20/08/2022;PB;0;1;0;0;;;;
20/08/2022;PR;0;86;0;0;;;;
20/08/2022;PE;0;20;0;0;;;;
20/08/2022;PI;0;2;0;0;;;;
20/08/2022;RJ;0;422;0;0;;;;
20/08/2022;RN;4;18;0;0;;;;
20/08/2022;RS;0;58;0;0;;;;
20/08/2022;RO;0;0;0;0;;;;
20/08/2022;RR;0;0;0;0;;;;
20/08/2022;SC;15;59;0;0;;;;
20/08/2022;SP;74;2506;0;0;;;;
20/08/2022;SE;0;0;0;0;;;;
20/08/2022;TO;0;1;0;0;;;;
21/08/2022;AC;0;1;0;0;;;;
21/08/2022;AL;0;1;0;0;;;;
21/08/2022;AP;0;0;0;0;;;;
21/08/2022;AM;0;15;0;0;;;;
21/08/2022;BA;0;38;0;0;;;;
21/08/2022;CE;0;29;0;0;;;;
21/08/2022;DF;0;141;0;0;;;;
21/08/2022;ES;0;8;0;0;;;;
21/08/2022;GO;0;143;0;0;;;;
21/08/2022;MA;0;2;0;0;;;;
21/08/2022;MT;0;13;0;0;;;;
21/08/2022;MS;0;12;0;0;;;;
21/08/2022;MG;0;174;0;1;;;;
21/08/2022;PA;0;6;0;0;;;;
21/08/2022;PB;0;1;0;0;;;;
21/08/2022;PR;0;86;0;0;;;;
21/08/2022;PE;0;20;0;0;;;;
21/08/2022;PI;0;2;0;0;;;;
21/08/2022;RJ;0;422;0;0;;;;
21/08/2022;RN;0;18;0;0;;;;
21/08/2022;RS;0;58;0;0;;;;
21/08/2022;RO;0;0;0;0;;;;
21/08/2022;RR;0;0;0;0;;;;
21/08/2022;SC;0;59;0;0;;;;
21/08/2022;SP;0;2506;0;0;;;;
21/08/2022;SE;0;0;0;0;;;;
21/08/2022;TO;0;1;0;0;;;;
22/08/2022;AC;0;1;0;0;;;;
22/08/2022;AL;0;1;0;0;;;;
22/08/2022;AP;0;0;0;0;;;;
22/08/2022;AM;0;15;0;0;;;;
22/08/2022;BA;0;38;0;0;;;;
22/08/2022;CE;0;29;0;0;;;;
22/08/2022;DF;15;156;0;0;;;;
22/08/2022;ES;0;8;0;0;;;;
22/08/2022;GO;17;160;0;0;;;;
22/08/2022;MA;0;2;0;0;;;;
22/08/2022;MT;7;20;0;0;;;;
22/08/2022;MS;4;16;0;0;;;;
22/08/2022;MG;32;206;0;1;;;;
22/08/2022;PA;0;6;0;0;;;;
22/08/2022;PB;0;1;0;0;;;;
22/08/2022;PR;18;104;0;0;;;;
22/08/2022;PE;-1;19;0;0;;;;
22/08/2022;PI;0;2;0;0;;;;
22/08/2022;RJ;23;445;0;0;;;;
22/08/2022;RN;0;18;0;0;;;;
22/08/2022;RS;3;61;0;0;;;;
22/08/2022;RO;0;0;0;0;;;;
22/08/2022;RR;0;0;0;0;;;;
22/08/2022;SC;0;59;0;0;;;;
22/08/2022;SP;22;2528;0;0;;;;
22/08/2022;SE;0;0;0;0;;;;
22/08/2022;TO;0;1;0;0;;;;
;;;;;;;2;2;0
